Company ID,Category ID,External ID,Category,Source valuation,Before,Verified after,Status
1,598,__import__.pp_pc_21,Popular Group / ခြင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,271,__import__.pci_3,Popular Group / စက်ဘီးခြင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,605,__import__.pp_pc_28,Popular Group / စင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,607,__import__.pp_pc_30,Popular Group / စားပွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,584,__import__.pp_pc_6,Popular Group / ဆပ်ပြာခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,586,__import__.pp_pc_8,Popular Group / ဆီးအိုး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,597,__import__.pp_pc_20,Popular Group / ဇကာ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,601,__import__.pp_pc_24,Popular Group / ဇလုံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,585,__import__.pp_pc_7,Popular Group / ထွေးခံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,583,__import__.pp_pc_5,Popular Group / ပုဂံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,592,__import__.pp_pc_15,Popular Group / ဖလား,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3401,__export__.product_category_3401_c5e2c6a6,Popular Group / ဗီဒို,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,579,__import__.pp_pc_1,Popular Group / ဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,606,__import__.pp_pc_29,Popular Group / မုန့်ကဒ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,307,__import__.pci_39,Popular Group / မှန်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,591,__import__.pp_pc_13,Popular Group / ယပ်တောင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,580,__import__.pp_pc_2,Popular Group / ရေခဲဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,581,__import__.pp_pc_3,Popular Group / ရေခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,582,__import__.pp_pc_4,Popular Group / ရေတကောင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,600,__import__.pp_pc_23,Popular Group / ရေပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,593,__import__.pp_pc_16,Popular Group / ရေမှုတ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,589,__import__.pp_pc_11,Popular Group / လင်ဗန်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,603,__import__.pp_pc_26,Popular Group / အမှိုက်ပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,588,__import__.pp_pc_10,Popular Group / အိမ်သာ Brush,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,602,__import__.pp_pc_25,Popular Group / အုပ်ဆောင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,604,__import__.pp_pc_27,Popular Group / အံဆွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,590,__import__.pp_pc_12,Popular Group / ဦးထုပ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,594,__import__.pp_pc_17,Popular Group / ‌‌‌ဂေါ်ပြား,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,365,__export__.product_category_365_34a765d9,Popular Pipe (Cancel),Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3615,__export__.product_category_3615_22b6ebc3,Production,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3580,__export__.product_category_3580_90496ca9,Raw,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3378,__export__.product_category_3378_58d91117,Raw (Bajar Pipe),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3377,__export__.product_category_3377_68f744bb,Raw (Recycle),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3427,__export__.product_category_3427_6a7f9da7,Raw Chemical,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3334,__export__.product_category_3334_30f3c768,Raw Materials,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3628,__export__.product_category_3628_2d308e32,Raw Materials(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3429,__export__.product_category_3429_56bfe66b,Recycle,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3431,__export__.product_category_3431_1d95c000,Recycle (Kaw Seed),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3629,__export__.product_category_3629_b8167aa4,Recycle(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3599,__export__.product_category_3599_10008b78,Reject,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,630,__import__.pp_pc_55,Repro Tee ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,363,__export__.product_category_363_5d205423,SOGO Gutter,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,319,__import__.pci_51,SOGO Hose,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,350,__import__.pci_82,SOGO Pipe,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,374,__import__.new_pc_2,SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,354,__import__.pci_86,SOGO Window Profile / Window,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,355,__import__.pci_87,SOGO Window Profile / Window Profile,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,375,__import__.new_pc_3,SOGO.,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,270,__import__.pci_2,SOGO. / Base Box,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,272,__import__.pci_4,SOGO. / Board,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,277,__import__.pci_9,SOGO. / Breaker Box,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,281,__import__.pci_13,SOGO. / Choke,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,290,__import__.pci_22,SOGO. / FX  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3294,__export__.product_category_3294_987ca084,SOGO. / Globe,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,304,__import__.pci_36,SOGO. / Joint Box,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,309,__import__.pci_41,SOGO. / PDI  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,310,__import__.pci_42,SOGO. / PPI  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,311,__import__.pci_43,SOGO. / PRU  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,312,__import__.pci_44,SOGO. / PSG  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,313,__import__.pci_45,SOGO. / PSI  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,314,__import__.pci_46,SOGO. / PSK  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,315,__import__.pci_47,SOGO. / PSO  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,316,__import__.pci_48,SOGO. / PSR  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,322,__import__.pci_54,SOGO. / Plug,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,331,__import__.pci_63,SOGO. / SG  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,283,__import__.pci_15,SOGO. / Sogo Clip,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,338,__import__.pci_70,SOGO. / Switch/Socket,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3333,__export__.product_category_3333_ff0be4c8,Semi Finished Goods,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3587,__export__.product_category_3587_b0486ecd,Septic Tank,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3588,__export__.product_category_3588_a707314e,Septic Tank - Accessories,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3640,product.product_category_services,Services,,Perpetual (at invoicing),Perpetual (at invoicing),excluded-preserved
1,3284,__export__.product_category_3284_17585f71,Smart Aircon,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3385,__export__.product_category_3385_94240163,Socket DL,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,337,__import__.pci_69,Sprinkler,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3586,__export__.product_category_3586_8d794744,Sticker,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,610,__import__.pp_pc_33,Thinwall,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,376,__import__.new_pc_4,Trunking,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,318,__import__.pci_50,Trunking / PVC E-Pipe,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,344,__import__.pci_76,Trunking / Trunking,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,345,__import__.pci_77,Union,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3383,__export__.product_category_3383_c86b62ee,Waste,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,352,__import__.pci_84,Water Tap,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3301,__export__.product_category_3301_e4451e8c,Window Accessory,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3303,__export__.product_category_3303_bbca3519,YS Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,681,__export__.product_category_681_9a358c7e,Yoma Pipe (Cancel),Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3286,__export__.product_category_3286_343a1c83,ကားကတ်ဆက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,629,__import__.pp_pc_54,ကြက်စာခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,638,__import__.pp_pc_63,ကြိတ်သားသံစားပွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3285,__export__.product_category_3285_908d6f5b,ကြွေပြား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,632,__import__.pp_pc_57,ခြင်းလုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3280,__export__.product_category_3280_b9328203,ဂဏန်းခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3612,__export__.product_category_3612_39d7c589,ငှက်သိုက်ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,1897,__export__.product_category_1897_2deea164,စည်ပင်အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,636,__import__.pp_pc_61,စတီးစားပွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,641,__import__.pp_pc_66,စာအုပ်စင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3298,__export__.product_category_3298_c7174ae8,ဆီပေပါ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,628,__import__.pp_pc_53,နို့ဆီပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,627,__import__.pp_pc_52,ပန်းအိုး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,640,__import__.pp_pc_65,ပုဂံစင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3392,__export__.product_category_3392_f14f0b11,ဖော့ပြား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3292,__export__.product_category_3292_26ebdf8f,ဖော့ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,358,__export__.product_category_358_403d3381,ဘိုထိုင်ကြွေအိုး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,289,__import__.pci_21,မီးသတ်ဆေးဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,682,__export__.product_category_682_abd63030,မီးအားမြှင့်စက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,642,__import__.pp_pc_67,မုန့်စင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,650,__import__.pp_pc_77,ရာဘာခံခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,303,__import__.pci_35,ရေခဲပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3279,__export__.product_category_3279_2a33f97c,ရေခဲမုန့်ဇွန်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,3282,__export__.product_category_3282_5c50c65d,ရေချိုးခန်းမှန်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,2878,__export__.product_category_2878_b8304292,ရေတိုင်ကီ Group,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,2873,__export__.product_category_2873_7b75f29c,ရေတိုင်ကီ Group / Mango ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
1,351,__import__.pci_83,ရေတိုင်ကီ Group / ရေတိုင်ကီ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
1,3299,__export__.product_category_3299_fab6c343,ရေဖြန်းခေါင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
