Company ID,Category ID,Category,Source valuation,Before,After
80,3637,Popular Group / MOANA ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,1,All,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3,All / Expenses,Manual,Perpetual (at invoicing),Periodic (at closing)
49,269,Ball Valve စွပ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,270,SOGO. / Base Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,271,Popular Group / စက်ဘီးခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,272,SOGO. / Board,Manual,Perpetual (at invoicing),Periodic (at closing)
49,274,Fitting Group. / Brass Faucet Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
49,275,Fitting Group. / Brass Faucet Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
49,276,Fitting Group. / Brass Faucet Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
49,277,SOGO. / Breaker Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,278,Fitting Group. / Cap,Manual,Perpetual (at invoicing),Periodic (at closing)
49,279,Fitting Group. / Cap DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,280,Ceiling,Manual,Perpetual (at invoicing),Periodic (at closing)
49,281,SOGO. / Choke,Manual,Perpetual (at invoicing),Periodic (at closing)
49,282,Fitting Group. / Clean Out Plug,Manual,Perpetual (at invoicing),Periodic (at closing)
49,283,SOGO. / Sogo Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
49,284,Corner,Manual,Perpetual (at invoicing),Periodic (at closing)
49,285,Fitting Group. / Cross TY DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,286,Door Lock,Manual,Perpetual (at invoicing),Periodic (at closing)
49,287,Fitting Group. / ELBOW,Manual,Perpetual (at invoicing),Periodic (at closing)
49,288,Fitting Group. / Elbow (DL),Manual,Perpetual (at invoicing),Periodic (at closing)
49,289,မီးသတ်ဆေးဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,290,SOGO. / FX  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,292,Fitting Group. / Faucet Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
49,293,Fitting Group. / Faucet Reducing Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
49,294,Fitting Group. / Faucet Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
49,295,Fitting Group. / Faucet Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
49,296,Fitting Group. / Fitting Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
49,297,Flange,Manual,Perpetual (at invoicing),Periodic (at closing)
49,298,Floor Drain,Manual,Perpetual (at invoicing),Periodic (at closing)
49,300,Foot Valve,Manual,Perpetual (at invoicing),Periodic (at closing)
49,301,Gutter Fitting,Manual,Perpetual (at invoicing),Periodic (at closing)
49,302,Fitting Group. / Head,Manual,Perpetual (at invoicing),Periodic (at closing)
49,303,ရေခဲပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,304,SOGO. / Joint Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,305,Junnet,Manual,Perpetual (at invoicing),Periodic (at closing)
49,306,Kaw Bu,Manual,Perpetual (at invoicing),Periodic (at closing)
49,307,Popular Group / မှန်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,308,Fitting Group. / Nipple,Manual,Perpetual (at invoicing),Periodic (at closing)
49,309,SOGO. / PDI  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,310,SOGO. / PPI  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,311,SOGO. / PRU  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,312,SOGO. / PSG  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,313,SOGO. / PSI  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,314,SOGO. / PSK  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,315,SOGO. / PSO  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,316,SOGO. / PSR  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,317,PVC Door,Manual,Perpetual (at invoicing),Periodic (at closing)
49,318,Trunking / PVC E-Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,319,SOGO Hose,Manual,Perpetual (at invoicing),Periodic (at closing)
49,320,Panel Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,321,Fitting Group. / Fitting Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
49,322,SOGO. / Plug,Manual,Perpetual (at invoicing),Periodic (at closing)
49,323,Fitting Group. / Reducing Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
49,325,Fitting Group. / Reducing Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
49,326,Fitting Group. / Reducing Socket(DL),Manual,Perpetual (at invoicing),Periodic (at closing)
49,327,Fitting Group. / Reducing TY DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,328,Fitting Group. / Reducing Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
49,329,Fitting Group. / Reducing Tee (DL),Manual,Perpetual (at invoicing),Periodic (at closing)
49,330,Fitting Group. / Reducing Y DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,331,SOGO. / SG  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,332,Fitting Group. / Saddle,Manual,Perpetual (at invoicing),Periodic (at closing)
49,333,Fitting Group. / Saddle (New),Manual,Perpetual (at invoicing),Periodic (at closing)
49,334,Fitting Group. / Socket DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,335,Fitting Group. / Socket Push In,Manual,Perpetual (at invoicing),Periodic (at closing)
49,336,Fitting Group. / Socket Union,Manual,Perpetual (at invoicing),Periodic (at closing)
49,337,Sprinkler,Manual,Perpetual (at invoicing),Periodic (at closing)
49,338,SOGO. / Switch/Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
49,339,Fitting Group. / TY (DL),Manual,Perpetual (at invoicing),Periodic (at closing)
49,340,Fitting Group. / Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
49,341,Fitting Group. / Tee DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,343,အိမ်သာပိုက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,344,Trunking / Trunking,Manual,Perpetual (at invoicing),Periodic (at closing)
49,345,Union,Manual,Perpetual (at invoicing),Periodic (at closing)
49,346,Fitting Group. / Valve Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
49,347,Fitting Group. / Valve Plug,Manual,Perpetual (at invoicing),Periodic (at closing)
49,348,Fitting Group. / Valve Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
49,349,Fitting Group. / Valve Socket Pushin,Manual,Perpetual (at invoicing),Periodic (at closing)
49,350,SOGO Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,351,ရေတိုင်ကီ Group / ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,352,Water Tap,Manual,Perpetual (at invoicing),Periodic (at closing)
49,353,Fitting Group. / Way Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
49,354,SOGO Window Profile / Window,Manual,Perpetual (at invoicing),Periodic (at closing)
49,355,SOGO Window Profile / Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,356,Fitting Group. / Y DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,358,ဘိုထိုင်ကြွေအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,363,SOGO Gutter,Manual,Perpetual (at invoicing),Periodic (at closing)
49,365,Popular Pipe (Cancel),Manual,Perpetual (at invoicing),Periodic (at closing)
49,366,Mango Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,367,Mango Hose,Manual,Perpetual (at invoicing),Periodic (at closing)
49,373,Fitting Group.,Manual,Perpetual (at invoicing),Periodic (at closing)
49,374,SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,375,SOGO.,Manual,Perpetual (at invoicing),Periodic (at closing)
49,376,Trunking,Manual,Perpetual (at invoicing),Periodic (at closing)
49,579,Popular Group / ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,580,Popular Group / ရေခဲဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,581,Popular Group / ရေခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,582,Popular Group / ရေတကောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,583,Popular Group / ပုဂံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,584,Popular Group / ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,585,Popular Group / ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,586,Popular Group / ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,587,Popular Group / Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
49,588,Popular Group / အိမ်သာ Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
49,589,Popular Group / လင်ဗန်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,590,Popular Group / ဦးထုပ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,591,Popular Group / ယပ်တောင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,592,Popular Group / ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,593,Popular Group / ရေမှုတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,594,Popular Group / ‌‌‌ဂေါ်ပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,595,အိမ်သာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,596,Popular Group / ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,597,Popular Group / ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,598,Popular Group / ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,599,Popular Group / BOX,Manual,Perpetual (at invoicing),Periodic (at closing)
49,600,Popular Group / ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,601,Popular Group / ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,602,Popular Group / အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,603,Popular Group / အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,604,Popular Group / အံဆွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,605,Popular Group / စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,606,Popular Group / မုန့်ကဒ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,607,Popular Group / စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,608,Popular Group / ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,609,ရေသန့်ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,610,Thinwall,Manual,Perpetual (at invoicing),Periodic (at closing)
49,611,Popular Group / King ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,612,Popular Group / King ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,613,Popular Group / King ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,614,Popular Group / King ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,615,Popular Group / King ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,616,Popular Group / King  အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,617,Popular Group / King ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,618,Popular Group / King ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,619,Popular Group / King ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,620,Popular Group / King ရေခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,621,Popular Group / King ဦးထုပ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,622,Popular Group / King ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,623,Popular Group / Mango  Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
49,624,Popular Group / Mango တံမျက်စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,625,Popular Group / Mango ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,626,Popular Group / Mango ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,627,ပန်းအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,628,နို့ဆီပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,629,ကြက်စာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,630,Repro Tee ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,631,သော့ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,632,ခြင်းလုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,633,Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
49,635,သံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,636,စတီးစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,637,King သံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,638,ကြိတ်သားသံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,639,အ၀တ်လှန်းစင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,640,ပုဂံစင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,641,စာအုပ်စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,642,မုန့်စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,643,သံခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,644,လမ်းဘလောက်တုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,645, မယ်လမင်း Group / Mango မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,646, မယ်လမင်း Group / Mango မယ်လမင်းအပါး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,647, မယ်လမင်း Group / Lion မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,648,Popular Group / ORDER,Manual,Perpetual (at invoicing),Periodic (at closing)
49,649,ရွှေဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,650,ရာဘာခံခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,651,Popular Group / Summit ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,652,Popular Group / Summit ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,653,Popular Group / Summit ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,654,Popular Group / Summit မုန့်စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,655,Popular Group / Summit စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,656,Popular Group / Summit အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,657,Popular Group / Summit ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,658,Popular Group / Summit ဂေါ် ပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,659,Popular Group / Summit မှန်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,660,Popular Group / Summit ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,661,Popular Group / Summit စဉ့်နီတုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,662,Popular Group / Summit ကတော့,Manual,Perpetual (at invoicing),Periodic (at closing)
49,663,Popular Group / Summit ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,664,Popular Group / Summit လင်ဗန်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,665,Popular Group / Summit ရေတကောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,666,Popular Group / Summit ဂျိုင့်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,667,Popular Group / Summit ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,668,Popular Group / Summit ယပ်တောင်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,669,Popular Group / Summit ပန်းအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,670,Popular Group / Summit ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,671,Popular Group / Summit ပုဂံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,672,Popular Group / Summit Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,673,Popular Group / Summit ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,674,Popular Group / Summit ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,675,Popular Group / Summit အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,676,Popular Group / Summit ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,677,Popular Group / Summit စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,678,Popular Group / Summit Foot Mass,Manual,Perpetual (at invoicing),Periodic (at closing)
49,679,Popular Group / Summit ရေခဲဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,680,All / Deliveries,Manual,Perpetual (at invoicing),Periodic (at closing)
49,681,Yoma Pipe (Cancel),Manual,Perpetual (at invoicing),Periodic (at closing)
49,682,မီးအားမြှင့်စက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,1896,Popular Group,Manual,Perpetual (at invoicing),Periodic (at closing)
49,1897,စည်ပင်အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,1906, မယ်လမင်း Group,Manual,Perpetual (at invoicing),Periodic (at closing)
49,1908,သံစားပွဲ Group,Manual,Perpetual (at invoicing),Periodic (at closing)
49,2871,Popular Group / Mango Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,2872,Comb,Manual,Perpetual (at invoicing),Periodic (at closing)
49,2873,ရေတိုင်ကီ Group / Mango ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,2878,ရေတိုင်ကီ Group,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3279,ရေခဲမုန့်ဇွန်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3280,ဂဏန်းခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3282,ရေချိုးခန်းမှန်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3283,Fitting Group. / Cross Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3284,Smart Aircon,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3285,ကြွေပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3286,ကားကတ်ဆက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3287,Calendar Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3288,COVID Face Shield,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3289,COVID အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3290,Cross Tee Ball Valve,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3291, ဆီပုံး ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3292,ဖော့ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3294,SOGO. / Globe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3298,ဆီပေပါ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3299,ရေဖြန်းခေါင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3300,Adapter,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3301,Window Accessory,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3303,YS Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3320,Factory Labour,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3321,Factory Label,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3322,Factory Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3323,Factory Metal,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3324,Factory Meter,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3325,Factory Diesel,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3326,Factory Other,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3327,Factory Plastic,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3328,Main Plastic,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3329,Main Label,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3330,Main Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3331,Main String,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3332,Main Other,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3333,Semi Finished Goods,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3334,Raw Materials,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3377,Raw (Recycle),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3378,Raw (Bajar Pipe),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3379,Finished Goods ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3380,Packing,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3381,Fuel,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3382,Accessories for Machinery,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3383,Waste,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3385,Socket DL,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3387,Bio Ball,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3388,Pipe(ပေတို),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3389,HD (Blow) ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3390,Fitting Group. / Bushing,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3391,Gold Tax Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3392,ဖော့ပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3393,Mango Gutter,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3395,Gold Lex Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3396,Ball Valve ရစ်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3397,G20 Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3398,JADE အိမ်သုတ်ဆေး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3399,GOLDTAX အိမ်သုတ်ဆေး,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3401,Popular Group / ဗီဒို,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3405,Mango Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3406,Marble ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3407, မယ်လမင်း Group / မယ်လမင်း(အမဲ),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3410,Pipe (အရောင်ဖျော့),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3411, မယ်လမင်း Group / Marble မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3412,Popular Group / MOANA Box,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3413, မယ်လမင်း Group / Gold မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3418,Heater Coil for Mould,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3420,Accessories for Machinery-Filter,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3421,Packing-Plastic,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3422,Oil,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3423,Accessories for Machinery-Domino,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3424,Accessories for Machinery-Inject Printer,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3425,Packing-Sticker,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3426,Packing for Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3427,Raw Chemical,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3429,Recycle,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3430,Compound,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3431,Recycle (Kaw Seed),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3432,Damage Trunking,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3433,Mango Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3434,KGO Design,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3573,001-Raw Recycle,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3580,Raw,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3582,Pallet,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3583,Popular Group / MOANA  Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3586,Sticker,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3587,Septic Tank,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3588,Septic Tank - Accessories,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3589,File Clip Frame,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3590,Mango Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3591,Design Paper- Gold Series,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3592,Design Paper-Melamine,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3593,Black Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3594,Marble Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3595,Design Paper-Urea,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3596,Lion Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3597,Design Paper-Lion,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3598,Gold Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3599,Reject,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3600,Damage PVC E-Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3601,Damage SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3602,Damage Mango Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3603,Damage Gold Lex Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3604,FG-Damage,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3612,ငှက်သိုက်ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3613,Popular Group / MOANA ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3614,Ball Valve Accessory,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3615,Production,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3616,001-Sticker/King,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3617,001-Sticker/SOGO,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3618,001-Sticker/Yamaha,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3619,001-Accessories,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3620,001-Accessories/Aluminium Coil,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3621,001-Accessories/Heater Coil,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3622,001-Filter,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3623,PVC Ball Valve Blue စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3624,PVC Ball Valve Green စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3625,PVC Ball Valve Red စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
49,3626,Accessory For Machinery(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
49,3627,Packing(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
